episode,total_reward,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
101,-336.54032679103943,-0.12472652648382253,-4.996396459905386,0.0,1.4090997086945247,0.8662900851364439,0.0,-1.06788132600072,-9.61430335882654,-7.311493163653187,-20.298765889878627,14.969009875575935,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
102,-804.3377664654672,-13.045111440636703,-4.369820451898697,0.0,2.9366368514615324,-2.1022687584942936,0.0,-8.47611347135011,-1.9007387329722207,-7.597036077582955,21.891901980318803,28.83368917337923,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
103,-336.2282832911758,-0.01783266273009089,-5.024363039963031,0.0,1.6167827896060256,0.32555612057518246,0.0,-0.20598624942450872,-9.434371658511614,-8.242909020192764,-19.17144332446962,9.478139041838137,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
104,-336.8656015149468,-0.06438434913084139,-5.089874080616043,0.0,1.6955366062027686,0.4737645211862498,0.0,-0.5793840617211267,-9.833061096055062,-8.128971310350302,-19.5505768604584,11.049469168822153,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
105,-778.1514996022249,-12.543936313822131,-4.650726959181167,0.0,-1.6117199055790934,-2.8660702631532597,0.0,-10.346359460916615,-1.7092006498150214,-8.026379764823304,-18.159874106164253,28.836754420688667,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
106,-700.8316809424578,-10.31916117714518,-7.165361046120481,0.0,2.978203465287306,2.56172066206968,0.0,-7.21897110752123,-9.875959530986446,-10.035326613034831,-25.149079719051368,28.801661455122165,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
107,-756.9015600691787,-11.50990238114897,-4.352210252059815,0.0,2.867806816487315,-1.4759003665108388,0.0,-7.696477932494228,-1.9762863935676904,-6.3656625803047975,-23.540406811851735,28.845355987177268,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
108,-362.72407178881724,-0.07777976897696892,-4.795829186021781,0.0,-1.6040020165860156,0.2521354354734884,0.0,-0.5241365178815562,-7.648340785677486,-4.514181565100106,-21.712120749558597,6.323833256222656,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
109,-790.4329538162967,-10.720330620090511,-5.828769777338408,0.0,0.23335083934875822,2.898097652501704,0.0,-6.398081611380513,0.6971267924926682,-10.586959501647438,-21.95188442125848,28.81934223740307,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
110,-392.96686088204416,-0.030462289833049636,-5.135767981803391,0.0,2.1801262054791923,0.32972226227084445,0.0,-0.17687328679807657,-8.264524257761426,-5.841792787872198,-27.4763404878394,10.700000564388958,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
111,-975.7982662720159,-10.655129486347548,-8.839640740994973,0.0,-2.7754698018342534,-0.19415547855914994,0.0,-0.49141564399891685,-5.763257387942542,-12.19721437033597,-19.606888361633317,26.77085855385704,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
112,-363.4835789704858,-0.03678622259645108,-4.87719012775938,0.0,-1.3982656166016483,0.48950692243526106,0.0,-0.4276683390806961,-7.537440200111136,-5.0446118124334545,-19.47644006400989,12.188674238760177,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
113,-362.91560956674493,-0.11137215114664101,-4.784127133972778,0.0,-1.4542445685616734,0.5108737275216102,0.0,-0.7631677358662126,-7.274967308958384,-5.01867160054116,-17.065554406394916,12.050663419120795,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
114,-1082.2568733149737,-9.912413224323561,-13.841660266590315,0.0,-3.0863341286703374,0.7614506431388328,0.0,5.511557675084291,-5.067584465502675,-13.913261565573755,-28.8276939968042,1.6692794161658522,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
115,-393.90034059986453,-0.07119512853979282,-5.226564988156953,0.0,-3.053071516674896,0.2797950714007067,0.0,-0.32824386330603444,-9.802771457715135,-5.804655529017504,-14.903911677827937,9.00082459499818,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
116,-305.6704593927596,-4.212435863861735,-0.7382654295888557,0.0,-0.0639779832546914,-1.1364721136988134,0.0,-8.114371561256341,0.3840703937013641,-11.295605303422585,1.25199480577774,21.71503844916518,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
117,-305.81727686634486,-4.21101706621878,-0.7105889756066827,0.0,0.24104726084641914,-1.1747204201330117,0.0,-8.628293092539272,0.5157829272586641,-11.140071649370288,11.688224297627649,21.31016335241713,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
118,-306.01796034858023,-4.242002578814317,-0.73672467384281,0.0,1.1293281240394846,-1.0891007498243752,0.0,-9.022869155797347,0.19354055736068979,-10.400586643257345,19.74302546427578,21.947071833769577,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
119,-602.4644026873394,-4.215986625253978,-6.121538335112399,0.0,-0.8844190951874058,2.8943907571110348,0.0,-10.472287575517969,-0.1621765980614256,-5.499802288163761,8.117275701383608,9.607857303907332,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
120,-362.921218206142,-0.0863544556512226,-4.8007489655575375,0.0,-1.1603400627972817,0.3983237065511682,0.0,-0.5683262855704175,-7.112294707979618,-5.057844923950728,-9.802132350943939,10.968312751300205,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
121,-306.56498463780713,-4.259542788452243,-0.7703345851268569,0.0,1.1577584755716934,-1.9369948388227982,0.0,-9.119682020036562,-0.24684122353285043,-11.607809608805217,19.760504839410853,15.103704937750358,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
122,-393.8608989141901,-0.1994359348106487,-5.177731607644992,0.0,-2.844811008689602,0.0945636802066403,0.0,-0.9701237130971447,-9.911541848782706,-5.829773241095795,-11.125745232752891,0.5194807633167541,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
123,-1117.5857522862734,-25.122195510267318,-13.66377575527526,0.0,0.42656276744926647,-1.5236272168023355,0.0,8.20359944038223,-6.237153239189535,-11.48508964417095,-28.834351942688237,1.2024353562656882,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
124,-280.11946425398696,0.007191102575421879,-4.212243021015745,0.0,2.2578123573554105,0.0005219330834433933,0.0,0.031930891524733114,-7.828730286688265,-14.003364418843915,-4.5963195387935505,0.02478155480265856,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
125,-337.19445528413985,-0.033778163412541716,-1.5806885588419592,0.0,1.0240600385055005,0.01743525824600134,0.0,-0.17544722784287192,-2.0765628089937063,-5.672366131965808,-28.843853033054714,0.03685274323561503,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
126,-337.30155952953584,-0.06702209021791347,-1.5827705408916948,0.0,1.0304339034103878,0.05762221177434412,0.0,-0.42479594564448564,-2.0883701715624103,-5.672977031686907,-28.840339636589015,0.16544446939040622,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
127,-337.1960560345581,-0.005502312886922509,-1.5698359348384108,0.0,1.3151437278830036,-0.004223148715922775,0.0,-0.004680397317161703,-1.5704431051963441,-6.203284535775687,-20.112983418508627,-0.031487380170503794,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
128,-224.5706280912526,0.0006264918297659197,-1.5705721989750654,0.0,-1.0008982515582083,0.00042731854413879944,0.0,-0.002555791455059038,-2.570512563224499,-4.927222205240023,-26.750543470473097,-0.01419387406047823,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
129,-365.8290967298657,-0.07161610267737237,-3.2185596454399192,0.0,1.2244740028028742,0.06149837736296071,0.0,-0.46127649070721527,-4.666982809535645,-6.054270486389708,-28.849305954322123,0.16997244305170395,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
130,-337.5253422996626,-0.132031674143094,-1.5821846768912882,0.0,1.0288404776484352,0.10180197867899299,0.0,-0.795362049203481,-2.0865141704845787,-5.669235778069679,-28.834449400077144,0.2821316621976932,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
131,-337.3304539971464,-0.07285998369534012,-1.5826634431111752,0.0,1.0218252077359775,0.06339533097497974,0.0,-0.46138650296735784,-2.0773918793253956,-5.668371886601365,-28.838709688503435,0.1976537938297287,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
132,-280.0922138985537,0.019459545588448913,-4.238523352859095,0.0,2.2818660398907795,0.001724754261443806,0.0,0.08319808777074267,-8.022606151569907,-14.017702875023508,-4.543273788524434,0.0711747845913811,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
133,-337.2741124937217,-0.0600390356202698,-1.5824338499145898,0.0,1.023712979698197,0.02587094411780555,0.0,-0.2938595984728773,-2.080528550521738,-5.671983043260957,-28.85031927257011,0.023232352814680706,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
134,-337.2820679436464,-0.06331769413513606,-1.582666747337193,0.0,1.0293318325074123,0.0514529457796451,0.0,-0.3765566358679092,-2.087242663265612,-5.671235220016739,-28.838205811826345,0.19294022198679195,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
135,-308.39032593883053,-0.008785788054277816,-4.653116515118006,0.0,-3.0481675405686524,0.02054983760280482,0.0,-0.08984718776562046,-10.672602513638708,-6.27892399925067,-28.33763459232521,0.07972825987215645,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
136,-358.555572131924,0.04839555601249098,-2.8040523654370144,0.0,2.231276148647229,-0.022805915933252763,0.0,0.27545655882756326,-5.738277395309205,-11.147366124106819,-6.010445840772788,-0.05516738255588145,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
137,-280.1896485704608,0.01799643718170717,-4.19620713570075,0.0,2.236843596203789,0.0007899198438821031,0.0,0.0702835170222221,-7.686594720185426,-13.985635568931531,-4.667869156321843,0.049116496280066396,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
138,-673.1749854244739,-0.8265746348471777,-3.6813581273017992,0.0,-2.0568281477995782,0.18768862469335534,0.0,-2.8289358451945956,-3.60201710172016,-4.835343106070338,-28.832987731693045,0.2390390139984098,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
139,-308.6825938590884,-0.00704536321681683,-4.634146265687905,0.0,-3.072788018451039,0.031548394960633,0.0,-0.11804941111715762,-10.615761897060223,-6.357194600848578,-28.344514261840903,0.1468258658838943,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
140,-280.225775563862,0.0425380277614248,-4.219044716321658,0.0,2.2615826520363687,-0.02452104665248811,0.0,0.27090981124339336,-7.873338741767004,-14.011880624021394,-4.627046492468386,-0.04295682821130685,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
141,-337.4195825980978,-0.10251606574586476,-1.5817363125787125,0.0,1.0282308750660825,0.07960478961914408,0.0,-0.623559296103755,-2.0848016910216307,-5.668998420526666,-28.82507867908203,0.19877790439934118,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
142,-427.1167068398314,0.08455387205797119,-6.178178186265567,0.0,-1.055697370888339,-0.030523035836171886,0.0,0.37694610942880513,-8.395911413211532,-1.4522196369034956,-15.59173699236066,-0.0579017659717878,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
143,-557.8019513390441,0.4038325796710877,-3.1787393600161318,0.0,-0.40131561759553325,-0.11737234340123237,0.0,1.5873232545284894,-2.5101711737135104,-3.237111773533484,-19.7441279622617,-0.21696876023212414,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
144,-392.69938994838344,0.12206145308071727,-1.9513909671228171,0.0,0.6116144875200717,-0.019105554969941707,0.0,0.43666845588450287,-0.04084051430457325,-4.788433312280497,-14.976912616141577,0.010023100932994421,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
145,-280.9013688010448,-0.0031524911958240136,-1.0885685139276964,0.0,-0.7894771874520714,0.007497432037684604,0.0,-0.03249759259707029,-0.8242328072709241,-3.73607151511528,-28.764188134640587,0.04366349605147303,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
146,-337.2104800357426,-0.008103038106895851,-1.5701071291903537,0.0,1.3190563578691563,-0.002536645848635999,0.0,-0.011154197051854478,-1.5813739185399878,-6.2029180766692615,-20.095993930537702,0.056717420135277884,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
147,-369.86998809546213,-1.6431368999557054,-1.2511971971180615,0.0,0.27148877176056985,1.1036151384939474,0.0,-9.146386614351783,-1.1795154368571357,-4.860298199176651,-28.83259672270521,1.9466530303613716,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
148,-280.26431460603794,0.0035880822233208356,-4.18511334672939,0.0,2.22210308113967,0.22935908981921393,0.0,-0.07008633014363808,-7.88312440331753,-13.59181876886573,-4.6970842503633605,7.512772006167009,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
149,-391.94875647843793,-0.08809689581887842,-5.1676789337903255,0.0,1.5341686086290034,0.09071962633151731,0.0,-0.6075015895320744,-7.655543627272761,-6.284326648597833,-28.837639610179217,0.2680131600927048,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
150,-391.7761812536377,-0.05296389969129859,-5.168014390126326,0.0,1.5396571697053147,0.011515665766087757,0.0,-0.22481407213353297,-7.662858387269048,-6.2862581082440006,-28.829950226071414,-0.03141998149354962,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
151,-279.74738985329464,-0.013273566346960352,-4.228245587031015,0.0,1.0816156444363578,0.36936949148319886,0.0,-0.7481129388829282,-8.151593300879073,-11.4637279424264,-22.06795487941373,2.4139573618668972,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
152,-280.27444924534507,0.025043074899638657,-4.208996495882189,0.0,2.2432435929348102,0.2932931460666781,0.0,-0.004321574682957491,-8.139725572088983,-13.490896846041224,-4.647786511091995,9.635151274697948,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
153,-337.2081431485083,-0.03981815581518629,-1.5827010626697906,0.0,1.03218749995907,0.0025667952793604343,0.0,-0.13685446120019543,-2.0897003448998714,-5.676408487667236,-28.834089928362566,-0.03553613541503639,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
154,-280.2715703162611,0.008721251736098922,-4.210500364124504,0.0,2.2450996337631093,0.33410394279255407,0.0,-0.10381181397982499,-8.193615154022797,-13.441455386668522,-4.626502366127289,10.874846879369738,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
155,-278.8338810934244,0.03842909580306644,-4.104766041433416,0.0,1.1424348835247926,-0.025893262813120543,0.0,0.2483630394427313,-6.255306327268836,-10.391223885723203,-10.135872448928197,-0.05934068915012233,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
156,-307.4277506404361,0.0349285195836702,-4.391243027815028,0.0,-1.4405417465674724,-0.025070685515114377,0.0,0.21515786115419297,-8.475978244782302,-3.2233720659892082,-21.076075114560194,-0.06731097718885899,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
157,-256.65682985614427,-0.808823658536458,-0.657477235266437,0.0,2.022397614721802,2.392422238784704,0.0,-7.170703645785309,-0.1228437762796763,-2.7803852429298943,-28.242404075783192,6.846206160881678,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
158,-377.8048548379212,-2.300608943753642,-1.9556210047380898,0.0,0.2551854797156432,-2.865402557253976,0.0,-8.582675622551521,-4.27599510350884,-3.7815271676003905,-28.8068762448252,5.231839369717216,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
159,-308.85856888760975,-0.3347774141562464,-1.2406036318860711,0.0,-2.6306618093221346,1.4242813251847704,0.0,-4.467999048189364,-1.594656857161973,-3.7941398947336036,-28.108093289143167,5.783595171652941,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
160,-337.2983386250782,-0.06786197050350937,-1.582163242293653,0.0,1.0269698951805202,0.03533538010909698,0.0,-0.351019561576405,-2.0824752850386448,-5.671974390527719,-28.83425355566116,0.05014816201801689,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
161,-337.1342635866257,-0.011479217338215634,-1.5823552701892587,0.0,1.0275718413748773,0.0320924237944471,0.0,-0.12551960483878,-2.0839895265828177,-5.67351524266226,-28.851745459464123,0.17315735204487837,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
162,-337.206453076904,-0.0406802326322945,-1.583088769772887,0.0,1.0227769439043524,0.020504698330291227,0.0,-0.2052716584371572,-2.080117140549644,-5.670351899976518,-28.843998769489314,0.047798174889911185,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
163,-437.65911936290223,-3.2914975906882273,-1.4488459509451959,0.0,-2.109421716805585,-2.340477571681559,0.0,-6.873029692693137,-1.7042968790192503,-5.428278794673092,-28.824391903233046,4.578217868995431,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
164,-337.1954265720149,-0.031762796017128045,-1.5821819466052764,0.0,1.0331564979617553,0.016151538875400107,0.0,-0.17126199776971485,-2.090254037748073,-5.675786072857261,-28.83048539221941,0.008958082068738014,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
165,-337.25964861782177,0.057344569158190625,-1.5840343552532405,0.0,1.0295462254177217,-0.03956015297151083,0.0,0.32941483803816407,-2.0894258476718397,-5.672759266482371,-28.8243837579019,-0.09115189009149424,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
166,-337.1227172391706,0.011840974169452793,-1.582155111090364,0.0,1.0293821099670701,0.0026815429370925514,0.0,0.029664594377230555,-2.0863248700444332,-5.673944008896397,-28.83381763584,0.025214353299437494,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
167,-337.14556060790676,-0.008335791180132392,-1.5817360031441112,0.0,1.0228723495108163,0.001799141378826974,0.0,-0.03203758928624355,-2.078007123709713,-5.673968738511633,-28.837690102686768,0.008783292773382094,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
168,-338.3726332963237,-0.3657119833338865,-1.5814129035802666,0.0,1.026339306512397,0.1334780260581896,0.0,-1.6259650807137216,-2.083474848585433,-5.670396742734789,-28.846336586441538,0.17207517290442692,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
169,-338.2513833845922,-0.33103593910612883,-1.5819541308947287,0.0,1.0274691784162329,0.13002806408800005,0.0,-1.496935212903478,-2.0849327444942745,-5.670765247045422,-28.83032827828902,0.21959464487212213,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
170,-338.19459485754766,-0.3067365916010233,-1.5812049362193645,0.0,1.0188270290450188,0.0676773655130205,0.0,-1.1888309089195754,-2.0712619737147406,-5.679212976201951,-28.84443743979421,-0.02218387044855761,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
171,-337.17361981698076,-0.01951525955599796,-1.58194158065369,0.0,1.0219844665800508,-0.012376919811005749,0.0,-0.022194386905065738,-2.0768646535645665,-5.673364317018747,-28.85068709502928,-0.10498493773888737,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
172,-337.25360568340574,-0.05042402273508828,-1.5824524038891186,0.0,1.02661941393779,0.029054281343881883,0.0,-0.2611766166316062,-2.08288888579788,-5.673485628198292,-28.838839241723658,0.07837151181451701,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
173,-337.16308950754006,-0.02213172873845351,-1.5830130397549218,0.0,1.0330769295999538,0.01760431860992462,0.0,-0.11999662915684088,-2.0916796467386094,-5.676074046401155,-28.830757707060286,0.08001319699668036,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
174,-337.31578986290225,0.07205219049863983,-1.5829416554368092,0.0,1.0351904202942839,-0.03572238848746068,0.0,0.36591270587487384,-2.093977804171461,-5.675429280511098,-28.820426467650133,-0.07941444441215684,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
175,-337.3232387527369,-0.06577438310851882,-1.5824682782225745,0.0,1.029477555531554,0.04766598018995616,0.0,-0.3789747058391654,-2.08680021456851,-5.676190575145247,-28.825158856859343,0.14453885617003556,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
176,-337.3752976354376,0.08966053936882969,-1.5818731816924754,0.0,1.0170696501285104,-0.03712830613527274,0.0,0.44065746484319407,-2.0702387535467315,-5.669869082821665,-28.847967926533485,-0.015159341388181738,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
177,-337.1521049583963,0.014409892655464851,-1.581827629168984,0.0,1.0243663818890463,-0.012922669772578388,0.0,0.08376842504670201,-2.078570672215133,-5.674235379191526,-28.831723932325037,-0.04808903389162157,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
178,-337.1631633435406,-0.02542116612333087,-1.5830671216134722,0.0,1.0280844772208155,0.014617768829480404,0.0,-0.1345762061237601,-2.0853293250473,-5.673725024284232,-28.828898440584897,0.03770291313873108,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
179,-337.1282267297496,-0.00904939632770673,-1.5829548184680267,0.0,1.035400543985495,-0.005908880337047506,0.0,-0.010462268726042143,-2.0942925619198265,-5.677760829883404,-28.8250406044582,-0.04761716970121889,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
180,-337.14619588251185,0.010706725551362935,-1.5834147460777404,0.0,1.0334001919865718,-0.03169504812957058,0.0,0.14396830242016956,-2.0928956566671615,-5.676225618929991,-28.84174026875603,-0.13312771661412345,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
181,-337.1469130932993,-0.023213256276616946,-1.5831446561201703,0.0,1.0205004572940588,0.014526624794572562,0.0,-0.13009259055609668,-2.0766139314490966,-5.670629505170394,-28.85473353360456,0.03258856731220426,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
182,-337.28715134665543,0.06123583906822622,-1.581921809276497,0.0,1.0216668697188904,-0.037646961146595714,0.0,0.3242175697984684,-2.0763058451971212,-5.671293023078474,-28.854933621382564,-0.12151311791117096,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
183,-337.18288451960524,-0.0329857950158072,-1.5817168489197275,0.0,1.0331009716529298,4.278005972224719e-05,0.0,-0.11317771135314407,-2.0884899548752243,-5.675077254057258,-28.822115078979074,-0.047934090717936376,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
184,-280.13874109723236,-0.025818854315083597,-1.7503441657432124,0.0,-0.7456110943867422,0.05156433466318511,0.0,-0.2391275643659248,-2.3854755769927545,-3.4390770474939947,-28.8031110748534,0.26652117687406424,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
185,-393.52093162397034,0.05233332518254754,-1.99803917855829,0.0,0.28744036777139303,-0.013854848315155266,0.0,0.20160986500294695,-0.12912548727335293,-4.101850421357129,-15.029038131572179,-0.048618239559213294,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
186,-391.9727018295356,0.10550489525912535,-5.167968374284678,0.0,1.5359830923913904,-0.04496654030118208,0.0,0.4793450041244328,-7.65818083918645,-6.287951399956966,-28.83414660830514,-0.06448568222107483,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
187,-446.88301653926584,-3.7831957959555584,-2.8063737177440102,0.0,-2.872198714612205,-1.2755806807942758,0.0,1.7939268483992676,-4.080940192999659,-5.0039866239912,-28.82693339568995,3.6703580880975157,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
188,-337.60371137861904,-0.0969668509533958,-1.6138976483277623,0.0,1.3130539956349816,0.07076862291171171,0.0,-0.5764444112369318,-2.543003268060157,-6.165950780625652,-27.17679927674885,0.21085904284254348,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
189,-559.4947867245444,0.09770746994704277,-6.270729344322127,0.0,0.803634199622465,-0.05519019325551433,0.0,0.5429406857266466,-6.224345824004544,-5.994657578646557,-28.76458163612983,-0.10442943636558716,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
190,-694.4437369641662,-1.454658453656744,-11.847460958192908,0.0,-0.15734805689951425,0.09381379218865238,0.0,-2.903682775634702,-7.0967883727519006,-8.258933364023452,-28.8460593838743,-0.015543724443812655,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
191,215.83966202504706,-0.12187624777295042,-1.0731804325022254,10.530594322907477,-0.3516321167857477,0.05432889839667698,0.0,-0.49697800559480837,-3.8781670362317997,22.12443874173792,-0.6832052202789534,0.1229497098455219,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
192,-764.0625709068362,-10.453722788148903,-12.640570484730278,0.0,-2.2532208132282108,0.5288999718943961,0.0,-17.940471486400646,-8.00705133030741,-8.003890220009954,-28.84411655449756,0.2754165092082684,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
193,377.801631354342,-4.716018723183786,-0.04505004186680366,10.658549248995186,-3.0108778055821475,0.9072015242760401,0.0,-14.779487441995574,-7.317920527367711,13.641054706756828,-21.11356643922483,0.930713628619398,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
194,-377.728925804229,-5.674571401653025,7.101510917613307,0.0,-2.3991108337945946,1.8504505886534375,0.0,-18.807455959757846,14.442126522373542,-8.639049368849058,3.252713229700998,12.405132044483203,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
195,-689.3834832565456,-16.136943182046824,14.353064726628554,0.0,-0.10932559838041378,-2.195944614481114,0.0,-8.819918802223125,23.065820013700463,-12.598691834154149,2.7333756518009316,2.1684367805022866,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
196,-888.3043183018244,-4.2370470809613066,-0.7309269259399411,0.0,-0.6563538011622541,1.337536236607022,0.0,-7.632158286448484,-0.7758538212729029,-9.74250560245102,-28.82622529659016,1.5673255441261051,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
197,-502.45724000230115,-5.661516903040614,-0.9260231757188518,0.0,-2.148195972856671,-0.87545822182501,0.0,3.620109936778212,-2.576441680456661,-4.804042968964585,-28.84798507752892,3.1724195163211824,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
198,-585.6902901173511,-5.935827733218167,2.3984886065110285,0.0,0.9541238885107743,-0.7987809694784094,0.0,6.578946432732832,2.8015396756295665,-6.785771025128366,-28.844134749531875,2.658934602229207,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
199,-846.9912211969547,-7.115589585803098,1.161622437072872,0.0,1.1696529789315084,-0.1505446645476134,0.0,13.0447450417043,0.9009863290074803,-9.70016185449676,-28.837829467600578,1.8897865724004612,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
200,-645.5060057584082,-1.924028103337663,2.3044070383830952,0.0,1.6273639854006037,0.258056888235779,0.0,7.557519266510637,2.4774507081248767,-9.348979721790087,-15.575536780936513,2.446228134822859,0.0,430.20390116579915,432.6316422852896,431.56470308487724,429.48369501256724
